-------OOO---OOOX-O-OXXXOOXXXXOXXX-X, 0.028000002227415284, 0.028000002227415284, 0.028000002227415284, 0.028000002227415284, 0.028000002227415284, 0.028000002227415284, 0.028000002227415284, -1.0, -1.0, -1.0, 0.028000002227387667, 0.028000002199165167, 0.028000002227415284, -1.0, -1.0, -1.0, -1.0, 0.027999973299294354, -1.0, 0.028000002227415284, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.028000002227415284, -1.0
-------OOO---OOOX-O-OXXXOOXXXXOXXX-X, 0.02800000111370764, 0.02800000111370764, 0.02800000111370764, 0.02800000111370764, 0.02800000111370764, 0.02800000111370764, 0.02800000111370764, -1.0, -1.0, -1.0, 0.028000001113693832, 0.02800000109958258, 0.02800000111370764, -1.0, -1.0, -1.0, -1.0, 0.027999986649647177, -1.0, 0.02800000111370764, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.02800000111370764, -1.0
-------OOO---OOOX-O-OXXXOOXXXXOXXX-X, 0.02800000055685382, 0.02800000055685382, 0.02800000055685382, 0.02800000055685382, 0.02800000055685382, 0.02800000055685382, 0.02800000055685382, -1.0, -1.0, -1.0, 0.028000000556846916, 0.028000000549791293, 0.02800000055685382, -1.0, -1.0, -1.0, -1.0, 0.027999993324823585, -1.0, 0.02800000055685382, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.02800000055685382, -1.0
-X-----OXO---OOXOOO-OXXXOOXXXXOXXX-X, 0.02800068359375, -1.0, 0.0279931640625, 0.02800068359375, 0.02800068359375, 0.02800068359375, 0.02800068359375, -1.0, -1.0, -1.0, 0.02800068359375, 0.02800068359375, 0.02800068359375, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.02800068359375, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.02800068359375, -1.0
-XO----XOO---XOXOOOXXXXXOXXXXXOXXX-X, 0.028001708984375002, -1.0, -1.0, 0.028001708984375002, 0.028001708984375002, 0.028001708984375002, 0.028001708984375002, -1.0, -1.0, -1.0, 0.028001708984375002, 0.028001708984375002, 0.027986328125, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.028001708984375002, -1.0
XXO----XOO--OOXXOOOXXXXXOXXXXXOXXX-X, -1.0, -1.0, -1.0, 0.028004557291666666, 0.028004557291666666, 0.028004557291666666, 0.027972656250000002, -1.0, -1.0, -1.0, 0.028004557291666666, 0.028004557291666666, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.028004557291666666, -1.0
XXXX--OOXX--OXXXOOXXXXXXOXXXXXOXXX-X, -1.0, -1.0, -1.0, -1.0, 0.027589950561523437, 0.028136825561523436, -1.0, -1.0, -1.0, -1.0, 0.028136825561523436, 0.02799957275390625, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.028136825561523436, -1.0
XXXX--OOXX--OXXXOOXXXXXXOXXXXXOXXX-X, -1.0, -1.0, -1.0, -1.0, 0.02779494857788086, 0.028068386077880862, -1.0, -1.0, -1.0, -1.0, 0.028068386077880862, 0.027999893188476566, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.028068386077880862, -1.0
XXXXXXOOXO--OXOXOOXOXXXXOXXXXXOXXX-X, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.021984375, 0.029531250000000002, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.032484374999999996, -1.0
XXXXXXOOXO--OXOXOOXOXXXXOXXXXXOXXX-X, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.02496484375, 0.0288203125, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.030214843749999998, -1.0
XXXXXXOOXXXXOXOOXXXOOXXXOOXXXXOXXX-X, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.014, -1.0
---------X----XX----OX--------------, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, -1.0, 0.028000000000000025, 0.028, 0.028, 0.028, -1.0, -1.0, 0.028, 0.028, 0.028, 0.028, -1.0, -1.0, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028
---------X----XX----XOO--X----------, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.028000000000002277, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.028000000000025352, -1.0, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, -1.0, -1.0, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, -1.0, -1.0, -1.0, 0.027999999999998977, 0.027999999999998977, -1.0, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977, 0.027999999999998977
---------X----XX----XOO--X----------, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02800000000000114, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.028000000000012678, -1.0, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, -1.0, -1.0, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, -1.0, -1.0, -1.0, 0.02799999999999949, 0.02799999999999949, -1.0, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949, 0.02799999999999949
---------X----XX----XOO--X----------, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.028000000000000566, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.02800000000000634, -1.0, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, -1.0, -1.0, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, -1.0, -1.0, -1.0, 0.027999999999999744, 0.027999999999999744, -1.0, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744, 0.027999999999999744
---------X----XX----XOO--X----------, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.028000000000000285, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.02800000000000317, -1.0, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, -1.0, -1.0, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, -1.0, -1.0, -1.0, 0.027999999999999872, 0.027999999999999872, -1.0, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872, 0.027999999999999872
---------X----XX----XOO--X----------, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.028000000000000143, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.028000000000001586, -1.0, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, -1.0, -1.0, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, -1.0, -1.0, -1.0, 0.027999999999999938, 0.027999999999999938, -1.0, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938, 0.027999999999999938
---------X----XX----XOO--X----------, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.028000000000000073, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02800000000000079, -1.0, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, -1.0, -1.0, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, -1.0, -1.0, -1.0, 0.02799999999999997, 0.02799999999999997, -1.0, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997, 0.02799999999999997
---------X----XX----XOO--X----------, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.028000000000000035, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.028000000000000396, -1.0, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, -1.0, -1.0, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, -1.0, -1.0, -1.0, 0.027999999999999983, 0.027999999999999983, -1.0, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983, 0.027999999999999983
---------X----XX----XOO--X----------, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.028000000000000018, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.0280000000000002, -1.0, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, -1.0, -1.0, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, -1.0, -1.0, -1.0, 0.027999999999999994, 0.027999999999999994, -1.0, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994, 0.027999999999999994
---------X----XX----XOO--X----------, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.02800000000000001, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.0280000000000001, -1.0, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, -1.0, -1.0, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, -1.0, -1.0, -1.0, 0.027999999999999997, 0.027999999999999997, -1.0, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997, 0.027999999999999997
--X-----XX----XO----XOO--X----------, 0.028, 0.028, -1.0, 0.028, 0.028, 0.028, 0.028, 0.028, -1.0, -1.0, 0.028, 0.028, 0.028, 0.028, -1.0, -1.0, 0.028, 0.028, 0.028, 0.028, -1.0, -1.0, -1.0, 0.028, 0.028, -1.0, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028
