XX-O----O, -1.0, -1.0, 1, -1.0, 0, 0, 0, 0, -1.0
XX-O-OX-O, -1.0, -1.0, 0.1375, -1.0, 0.09625, -1.0, -1.0, 0.09625, -1.0
-XO------, 0.09884960024445147, -1.0, -1.0, 0.11541737300378306, 0.11029318968454996, 0.11541737300378306, 0.09918771805586639, 0.11541737300378306, 0.11541737300378306
-XOOX----, 0.12375, -1.0, -1.0, -1.0, -1.0, 0.1065625, 0.1065625, 0.1065625, 0.1065625
X----O---, -1.0, 0, 1, 0, 0, -1.0, 0, 0, 0
X---XOO--, -1.0, 0.09502429962158203, 0.09502429962158203, 0.12187976837158206, -1.0, -1.0, -1.0, 0.11035079956054687, 0.127720832824707
XO-XXOO--, -1.0, -1.0, 0.12375, -1.0, -1.0, -1.0, -1.0, 0.103125, 0.103125
XOXXXOOO-, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.21484375
---X---O-, 0.10714735243055556, 0.10714735243055556, 0.10714735243055556, -1.0, 0.10714735243055556, 0.11107421875000001, 0.12318901909722221, -1.0, 0.10714735243055556
---X-OXO-, 0.1375, 0.103125, 0.103125, -1.0, 0.103125, -1.0, -1.0, -1.0, 0.103125
XO----XO-, -1.0, -1.0, 0, 1, 0, 0, -1.0, -1.0, 0
XOO--XXO-, -1.0, -1.0, -1.0, 0.09539062499999999, 0.09539062499999999, -1.0, -1.0, -1.0, 0.13921875
XOOO-XXOX, -1.0, -1.0, -1.0, -1.0, 1, -1.0, -1.0, -1.0, -1.0
--X-----O, 0.1134375, 0.10942708333333334, -1.0, 0.10942708333333334, 0.10942708333333334, 0.10942708333333334, 0.10942708333333334, 0.10942708333333334, -1.0
XOX-----O, -1.0, -1.0, -1.0, 1, 0, 0, 0, 0, -1.0
XOXXO---O, -1.0, -1.0, -1.0, -1.0, -1.0, 0, 1, 0, -1.0
XOXXOO-XO, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.335693359375, -1.0, -1.0
O-------X, -1.0, 0.10885416666666667, 0.116875, 0.10885416666666667, 0.10885416666666667, 0.10885416666666667, 0.10885416666666667, 0.10885416666666667, -1.0
O-X----OX, -1.0, 0.1065625, -1.0, 0.1065625, 0.1065625, 0.1065625, 0.12375, -1.0, -1.0
OOX---XOX, -1.0, -1.0, -1.0, 0.09625, 0.09625, 0.1375, -1.0, -1.0, -1.0
O-X------, -1.0, 0.11112196180555556, -1.0, 0.11112196180555556, 0.0950802951388889, 0.11112196180555556, 0.11112196180555556, 0.11930989583333333, 0.11112196180555556
O-X-X--O-, -1.0, 0.0825, -1.0, 0.116875, -1.0, 0.116875, 0.116875, -1.0, 0.116875
OXXOX--O-, -1.0, -1.0, -1.0, -1.0, -1.0, 0.055, 0.1375, -1.0, 0.1375
-OX---X-O, 0.11, -1.0, -1.0, 0.11, 0.11, 0.11, -1.0, 0.11, -1.0
XOXO--X-O, -1.0, -1.0, -1.0, -1.0, 1.0, 0.0, -1.0, 0.0, -1.0
XOXOOXX-O, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.11, -1.0
---O---X-, 0.11349693015769677, 0.12135066279658566, 0.10547609682436343, -1.0, 0.11324801974826389, 0.10547609682436343, 0.10547609682436343, -1.0, 0.10547609682436343
X-OO---X-, -1.0, 0.1065625, -1.0, -1.0, 0.1065625, 0.1065625, 0.1065625, -1.0, 0.12375
X-OOO--XX, -1.0, 0.09625, -1.0, -1.0, -1.0, 0.09625, 0.1375, -1.0, -1.0
----X---O, 0.10772026909722222, 0.10772026909722222, 0.11574110243055556, 0.10772026909722222, -1.0, 0.10772026909722222, 0.11565755208333334, 0.10772026909722222, -1.0
-O--X--XO, 0.11, -1.0, 0.11, 0.11, -1.0, 0.11, 0.11, -1.0, -1.0
XOO-X--XO, -1.0, -1.0, -1.0, 0.0, -1.0, 0.41563704606844115, 0.0, -1.0, -1.0
XOOOXX-XO, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.11, -1.0, -1.0
-X-O-----, 0.09625, -1.0, 0.11229166666666666, -1.0, 0.11229166666666666, 0.11229166666666666, 0.11229166666666666, 0.11229166666666666, 0.11229166666666666
XXOOO--X-, -1.0, -1.0, -1.0, -1.0, -1.0, 0.055, 0.1375, -1.0, 0.1375
---X-O---, 0.11806708441840277, 0.11815237539785879, 0.10996444137008102, -1.0, 0.10996444137008102, -1.0, 0.09392277470341436, 0.10996444137008102, 0.10996444137008102
O--X-OX--, -1.0, 0.116875, 0.116875, -1.0, 0.0825, -1.0, -1.0, 0.116875, 0.116875
O-OXXOX--, -1.0, 0.1375, -1.0, -1.0, -1.0, -1.0, -1.0, 0.055, 0.1375
-------XO, 0.11607242866798684, 0.11607242866798684, 0.1002004736441153, 0.11607242866798684, 0.11607242866798684, 0.11607242866798684, 0.08943738301595051, -1.0, -1.0
---O--XXO, 0.10828125, 0.10828125, 0.10828125, -1.0, 0.10828125, 0.116875, -1.0, -1.0, -1.0
--OO-XXXO, 0.09539062499999999, 0.13921875, -1.0, -1.0, 0.09539062499999999, -1.0, -1.0, -1.0, -1.0
OXOO-XXXO, -1.0, -1.0, -1.0, -1.0, 0.171875, -1.0, -1.0, -1.0, -1.0
-----XO--, 0.11458333333333333, 0.0825, 0.11458333333333333, 0.11458333333333333, 0.11458333333333333, -1.0, -1.0, 0.11458333333333333, 0.11458333333333333
-X---XOO-, 0.09281249999999999, -1.0, 0.131484375, 0.06273437500000001, 0.131484375, -1.0, -1.0, -1.0, 0.131484375
OOX----X-, -1.0, -1.0, -1.0, 0.1065625, 0.1065625, 0.1065625, 0.1065625, -1.0, 0.12375
OOXO---XX, -1.0, -1.0, -1.0, -1.0, 0.09625, 0.1375, 0.09625, -1.0, -1.0
-X--O----, 0.11229166666666666, -1.0, 0.11229166666666666, 0.11229166666666666, -1.0, 0.11229166666666666, 0.11229166666666666, 0.11229166666666666, 0.09625
-X--OO--X, 0.116875, -1.0, 0.116875, 0.116875, -1.0, -1.0, 0.116875, 0.0825, -1.0
-X--OOOXX, 0.055, -1.0, 0.1375, 0.1375, -1.0, -1.0, -1.0, -1.0, -1.0
--O-----X, 0.10942708333333334, 0.10942708333333334, -1.0, 0.10942708333333334, 0.10942708333333334, 0.1134375, 0.10942708333333334, 0.10942708333333334, -1.0
--O-XO--X, 0.11, 0.11, -1.0, 0.11, -1.0, -1.0, 0.11, 0.11, -1.0
O-O-XOX-X, -1.0, 0.11, -1.0, 0.11, -1.0, -1.0, -1.0, 0.11, -1.0
O-OXXOXOX, -1.0, 0.11, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
-----O--X, 0.11062588161892362, 0.11062588161892362, 0.11864671495225695, 0.11062588161892362, 0.11062588161892362, -1.0, 0.098223876953125, 0.11062588161892362, -1.0
-OX--O--X, 0.1065625, -1.0, -1.0, 0.1065625, 0.1065625, -1.0, 0.12375, 0.1065625, -1.0
-OXO-OX-X, 0.09625, -1.0, -1.0, -1.0, 0.09625, -1.0, -1.0, 0.1375, -1.0
X---O----, -1.0, 0, 0, 0, -1.0, 0, 1, 0, 0
XO--O---X, -1.0, -1.0, 0.10489746093749999, 0.10489746093749999, -1.0, 0.10489746093749999, 0.12181640625, 0.1134912109375, -1.0
XOO-O--XX, -1.0, -1.0, -1.0, 0.13921875, -1.0, 0.09539062499999999, 0.09539062499999999, -1.0, -1.0
XOOXOO-XX, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.2685546875, -1.0, -1.0
---XO----, 0.11, 0.11, 0.11, -1.0, -1.0, 0.11, 0.11, 0.11, 0.11
X--XOO---, -1.0, 0.0714511513710022, 0.1168322056531906, -1.0, -1.0, -1.0, 0.13559746444225312, 0.10878343284130097, 0.11733574569225312
X-XXOOO--, -1.0, 0.103125, -1.0, -1.0, -1.0, -1.0, -1.0, 0.103125, 0.12375
XOXXOOO-X, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.11, -1.0
-X------O, 0.10995225694444444, -1.0, 0.10995225694444444, 0.09391059027777779, 0.12632812499999999, 0.10995225694444444, 0.10995225694444444, 0.10995225694444444, -1.0
OX-X----O, -1.0, -1.0, 0.116875, -1.0, 0.0825, 0.116875, 0.116875, 0.116875, -1.0
OXOXX---O, -1.0, -1.0, -1.0, -1.0, -1.0, 0.1375, 0.055, 0.1375, -1.0
X-------O, -1.0, 0, 1, 0, 0, 0, 0, 0, -1.0
X-XO----O, -1.0, 1, -1.0, -1.0, 0, 0, 0, 0, -1.0
XOXO-X--O, -1.0, -1.0, -1.0, -1.0, 0.103125, -1.0, 0.12375, 0.103125, -1.0
XOXO-XXOO, -1.0, -1.0, -1.0, -1.0, 1, -1.0, -1.0, -1.0, -1.0
----OX---, 0.11458333333333333, 0.11458333333333333, 0.11458333333333333, 0.0825, -1.0, -1.0, 0.11458333333333333, 0.11458333333333333, 0.11458333333333333
-O-XOX---, 0.12375, -1.0, 0.12375, -1.0, -1.0, -1.0, 0.055, 0.12375, 0.12375
--OO-X--X, 0.12364257812500001, 0.115048828125, -1.0, -1.0, 0.115048828125, -1.0, 0.115048828125, 0.0812109375, -1.0
XOOO-X--X, -1.0, -1.0, -1.0, -1.0, 0.103125, -1.0, 0.103125, 0.12375, -1.0
XOOOOX-XX, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.171875, -1.0, -1.0
O-----X--, -1.0, 0.11128906250000001, 0.11128906250000001, 0.11128906250000001, 0.11128906250000001, 0.102265625, -1.0, 0.11128906250000001, 0.11128906250000001
OXO---X--, -1.0, -1.0, -1.0, 0.11, 0.11, 0.11, -1.0, 0.11, 0.11
OXOOX-X--, -1.0, -1.0, -1.0, -1.0, -1.0, 0.11, -1.0, 0.11, 0.11
OXOOX-XOX, -1.0, -1.0, -1.0, -1.0, -1.0, 0.11, -1.0, -1.0, -1.0
-XO-X--O-, 0.116875, -1.0, -1.0, 0.0825, -1.0, 0.116875, 0.116875, -1.0, 0.116875
-XOXX--OO, 0.055, -1.0, -1.0, -1.0, -1.0, 0.1375, 0.1375, -1.0, -1.0
X------O-, -1.0, 0, 0, 0, 0, 0, 1, -1.0, 0
X-----XOO, -1.0, 0, 0, 1, 0, 0, -1.0, -1.0, -1.0
X---O-XO-, -1.0, 0, 0, 1, -1.0, 0, -1.0, -1.0, 0
----O---X, 0.10763671875, 0.10763671875, 0.10763671875, 0.10763671875, -1.0, 0.10763671875, 0.12417968750000001, 0.10763671875, -1.0
O---O-X-X, -1.0, 0.1065625, 0.1065625, 0.1065625, -1.0, 0.12375, -1.0, 0.1065625, -1.0
OO--OXX-X, -1.0, -1.0, 0.1375, 0.09625, -1.0, -1.0, -1.0, 0.09625, -1.0
-----O-X-, 0.10603414073402499, 0.10603414073402499, 0.10603414073402499, 0.1100236698138861, 0.11004455740069165, -1.0, 0.11000289101659516, -1.0, 0.12182645956675212
---OXO-X-, 0.10828125, 0.10828125, 0.10828125, -1.0, -1.0, -1.0, 0.116875, -1.0, 0.10828125
---OXOXXO, 0.12375, 0.103125, 0.103125, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
XO-OXOXXO, -1.0, -1.0, 0.2685546875, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
XOX--OX-O, -1.0, -1.0, -1.0, 0.07906250000000001, 0.171875, -1.0, -1.0, 0.07906250000000001, -1.0
---O----X, 0.11360410337094907, 0.09772953739872685, 0.11360410337094907, -1.0, 0.11360410337094907, 0.10424994574652778, 0.11360410337094907, 0.11360410337094907, -1.0
---OOX--X, 0.12375, 0.1065625, 0.1065625, -1.0, -1.0, -1.0, 0.1065625, 0.1065625, -1.0
XO-OOX--X, -1.0, -1.0, 0.1375, -1.0, -1.0, -1.0, 0.09625, 0.09625, -1.0
XOO---X--, -1.0, -1.0, -1.0, 0, 0, 0, -1.0, 0, 1
XOOO--XX-, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.41961669921875
X-O------, -1.0, 0, -1.0, 0, 1, 0, 0, 0, 0
X-O---O-X, -1.0, 0, -1.0, 0, 1, 0, -1.0, 0, -1.0
X-O--XOOX, -1.0, 0.12226959228515626, -1.0, 0.12517501831054687, 0.08255538940429688, -1.0, -1.0, -1.0, -1.0
XOOX-XOOX, -1.0, -1.0, -1.0, -1.0, 0.2685546875, -1.0, -1.0, -1.0, -1.0
OX-O----X, -1.0, -1.0, 0.116875, -1.0, 0.116875, 0.0825, 0.116875, 0.116875, -1.0
OXOO-X--X, -1.0, -1.0, -1.0, -1.0, 0.055, -1.0, 0.1375, 0.1375, -1.0
XXO-O----, -1.0, -1.0, -1.0, 0.129658203125, -1.0, 0.129658203125, 0.069501953125, 0.129658203125, 0.0915234375
XXOOO-X--, -1.0, -1.0, -1.0, -1.0, -1.0, 0.20796875000000004, -1.0, 0.037812500000000006, 0.08421875000000001
----X--O-, 0.10942708333333334, 0.10942708333333334, 0.10942708333333334, 0.10942708333333334, -1.0, 0.10942708333333334, 0.1134375, -1.0, 0.10942708333333334
O---X-XO-, -1.0, 0.10828125, 0.10828125, 0.10828125, -1.0, 0.116875, -1.0, -1.0, 0.10828125
O---XXXOO, -1.0, 0.12375, 0.103125, 0.103125, -1.0, -1.0, -1.0, -1.0, -1.0
OXO-XXXOO, -1.0, -1.0, -1.0, 0.1375, -1.0, -1.0, -1.0, -1.0, -1.0
----O-XOX, 0.1065625, 0.1065625, 0.12375, 0.1065625, -1.0, 0.1065625, -1.0, -1.0, -1.0
O-X-O-XOX, -1.0, 0.11, -1.0, 0.11, -1.0, 0.11, -1.0, -1.0, -1.0
O-XXOOXOX, -1.0, 0.11, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
XOX--O---, -1.0, -1.0, -1.0, 0, 1, -1.0, 0, 0, 0
XOX--OXO-, -1.0, -1.0, -1.0, 0.030722656250000008, 0.2685546875, -1.0, -1.0, -1.0, 0.030722656250000008
-----OXOX, 0.1155859375, 0.1155859375, 0.08765625, 0.1155859375, 0.1155859375, -1.0, -1.0, -1.0, -1.0
O-X--OXOX, -1.0, 0.103125, -1.0, 0.12375, 0.103125, -1.0, -1.0, -1.0, -1.0
OOXX-OXOX, -1.0, -1.0, -1.0, -1.0, 0.1375, -1.0, -1.0, -1.0, -1.0
-X-----O-, 0.1117068142361111, -1.0, 0.1117068142361111, 0.1117068142361111, 0.1117068142361111, 0.09566514756944444, 0.11580078125, -1.0, 0.1117068142361111
XXO--XOO-, -1.0, -1.0, -1.0, 0.055, 0.1375, -1.0, -1.0, -1.0, 0.1375
----O-X--, 0.0972029962896565, 0.11342427446855685, 0.12163374768700373, 0.10943474538869574, -1.0, 0.10943474538869574, -1.0, 0.10943474538869574, 0.10943474538869574
--X-O-XO-, 0.10828125, 0.116875, -1.0, 0.10828125, -1.0, 0.10828125, -1.0, -1.0, 0.10828125
-XX-O-XOO, 0.103125, -1.0, -1.0, 0.12375, -1.0, 0.103125, -1.0, -1.0, -1.0
-XXXOOXOO, 0.171875, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
-X--O-X-O, 0.10828125, -1.0, 0.10828125, 0.10828125, -1.0, 0.116875, -1.0, 0.10828125, -1.0
-XO-OXX-O, 0.103125, -1.0, -1.0, 0.12375, -1.0, -1.0, -1.0, 0.103125, -1.0
-XOXOXXOO, 0.1375, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
O-X-X---O, -1.0, 0.1065625, -1.0, 0.1065625, -1.0, 0.12375, 0.1065625, 0.1065625, -1.0
O-X-XXO-O, -1.0, 0.09625, -1.0, 0.1375, -1.0, -1.0, -1.0, 0.09625, -1.0
O---X----, -1.0, 0.11, 0.11, 0.11, -1.0, 0.11, 0.11, 0.11, 0.11
O-X-XO---, -1.0, 0.11, -1.0, 0.11, -1.0, -1.0, 0.11, 0.11, 0.11
OXX-XOO--, -1.0, -1.0, -1.0, 0.11, -1.0, -1.0, -1.0, 0.11, 0.11
OXXXXOOO-, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.11
XO---XXOO, -1.0, -1.0, 0.0, 0.5578194977715611, 0.0, -1.0, -1.0, -1.0, -1.0
-----OX--, 0.1632920801418799, 0.09797777277084045, 0.09797777277084045, 0.1019881894375071, 0.09797777277084045, -1.0, -1.0, 0.11280863933725122, 0.09797777277084045
---XOOX--, 0.10828125, 0.10828125, 0.116875, -1.0, -1.0, -1.0, -1.0, 0.10828125, 0.10828125
--XXOOXO-, 0.103125, 0.12375, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.103125
O----OX-X, -1.0, 0.11, 0.11, 0.11, 0.11, -1.0, -1.0, 0.11, -1.0
O--XOOX-X, -1.0, 0.11, 0.11, -1.0, -1.0, -1.0, -1.0, 0.11, -1.0
OX-XOOXOX, -1.0, -1.0, 0.11, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
XOX---O--, -1.0, -1.0, -1.0, 0.1065625, 0.1065625, 0.12375, -1.0, 0.1065625, 0.1065625
XOXO-XO--, -1.0, -1.0, -1.0, -1.0, 0.09625, -1.0, -1.0, 0.09625, 0.1375
X--O-O-X-, -1.0, 0.11322265625, 0.1048974609375, -1.0, 0.1220849609375, -1.0, 0.1048974609375, -1.0, 0.1048974609375
X-OOXO-X-, -1.0, 0.1375, -1.0, -1.0, -1.0, -1.0, 0.09625, -1.0, 0.09625
--O--X---, 0.10942708333333334, 0.10942708333333334, -1.0, 0.10942708333333334, 0.10942708333333334, -1.0, 0.1134375, 0.10942708333333334, 0.10942708333333334
--OO-XX--, 0.10828125, 0.10828125, -1.0, -1.0, 0.10828125, -1.0, -1.0, 0.116875, 0.10828125
-XOO--X--, 0.0825, -1.0, -1.0, -1.0, 0.116875, 0.116875, -1.0, 0.116875, 0.116875
O--X-X-O-, -1.0, 0.116875, 0.10828125, -1.0, 0.10828125, -1.0, 0.10828125, -1.0, 0.10828125
OX-XOX-O-, -1.0, -1.0, 0.103125, -1.0, -1.0, -1.0, 0.103125, -1.0, 0.12375
OX-XOXOOX, -1.0, -1.0, 0.1375, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
-----OXXO, 0.10299407958984375, 0.10299407958984375, 0.129429931640625, 0.11158782958984376, 0.10299407958984375, -1.0, -1.0, -1.0, -1.0
O--X-OXXO, -1.0, 0.09539062499999999, 0.09539062499999999, -1.0, 0.13921875, -1.0, -1.0, -1.0, -1.0
OO-XXOXXO, -1.0, -1.0, 0.171875, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
----XO---, 0.10828721788194445, 0.10828721788194445, 0.11630805121527779, 0.112255859375, -1.0, -1.0, 0.10828721788194445, 0.10828721788194445, 0.10828721788194445
--XOXO---, 0.1065625, 0.12375, -1.0, -1.0, -1.0, -1.0, 0.1065625, 0.1065625, 0.1065625
-XXOXOO--, 0.1375, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.09625, 0.09625
-X---O---, 0.11, -1.0, 0.11, 0.11, 0.11, -1.0, 0.11, 0.11, 0.11
-XO-XO---, 0.10828125, -1.0, -1.0, 0.116875, -1.0, -1.0, 0.10828125, 0.10828125, 0.10828125
OXO-XO--X, -1.0, -1.0, -1.0, 0.11, -1.0, -1.0, 0.11, 0.11, -1.0
OXO-XOXOX, -1.0, -1.0, -1.0, 0.11, -1.0, -1.0, -1.0, -1.0, -1.0
X--O-X-O-, -1.0, 0.11322265625, 0.13041015625, -1.0, 0.079921875, -1.0, 0.11322265625, -1.0, 0.11322265625
X-XOOX-O-, -1.0, 0.1375, -1.0, -1.0, -1.0, -1.0, 0.09625, -1.0, 0.09625
-OX------, 0.11229166666666666, -1.0, -1.0, 0.09625, 0.11229166666666666, 0.11229166666666666, 0.11229166666666666, 0.11229166666666666, 0.11229166666666666
-OXXO----, 0.116875, -1.0, -1.0, -1.0, -1.0, 0.116875, 0.0825, 0.116875, 0.116875
OOXXO-X--, -1.0, -1.0, -1.0, -1.0, -1.0, 0.055, -1.0, 0.1375, 0.1375
XXOOO---X, -1.0, -1.0, -1.0, -1.0, -1.0, 0.1890625, 0.1065625, 0.034375, -1.0
-X--OX--O, 0.11, -1.0, 0.11, 0.11, -1.0, -1.0, 0.11, 0.11, -1.0
-X-OOX-XO, 0.11, -1.0, 0.11, -1.0, -1.0, -1.0, 0.11, -1.0, -1.0
XXOOOX-XO, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.11, -1.0, -1.0
X-O-O--X-, -1.0, 0.114296875, -1.0, 0.09281249999999999, -1.0, 0.114296875, 0.114296875, -1.0, 0.114296875
XOOXO--X-, -1.0, -1.0, -1.0, -1.0, -1.0, 0.090234375, 0.13148437500000001, -1.0, 0.10828125
X--OX-O--, -1.0, 0.110107421875, 0.10151367187499999, -1.0, -1.0, 0.10151367187499999, -1.0, 0.10151367187499999, 0.1353515625
XXOOX-O--, -1.0, -1.0, -1.0, -1.0, -1.0, 0, -1.0, 0, 1
XXOOXXO-O, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0
X-XOO----, -1.0, 0.116875, -1.0, -1.0, -1.0, 0.116875, 0.0825, 0.116875, 0.116875
X-XOO-XO-, -1.0, 0.41961669921875, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.0
XOO-X----, -1.0, -1.0, -1.0, 0, -1.0, 1, 0, 0, 0
XOO-XOX--, -1.0, -1.0, -1.0, 0.1375, -1.0, -1.0, -1.0, 0.09625, 0.09625
X-----OXO, -1.0, 0.10645507812499999, 0.10645507812499999, 0.10645507812499999, 0.12417968750000001, 0.10645507812499999, -1.0, -1.0, -1.0
XO--X-OXO, -1.0, -1.0, 0.09539062499999999, 0.13921875, -1.0, 0.09539062499999999, -1.0, -1.0, -1.0
XOOXX-OXO, -1.0, -1.0, -1.0, -1.0, -1.0, 0.2685546875, -1.0, -1.0, -1.0
--XO-OXOX, 0.055, 0.1375, -1.0, -1.0, 0.1375, -1.0, -1.0, -1.0, -1.0
X----OO-X, -1.0, 0, 0, 0, 1, -1.0, -1.0, 0, -1.0
XO-XOO--X, -1.0, -1.0, 0.05757812500000001, -1.0, -1.0, -1.0, 0.21484375, 0.05757812500000001, -1.0
--O----X-, 0.11112196180555556, 0.11112196180555556, -1.0, 0.11112196180555556, 0.11112196180555556, 0.1191427951388889, 0.09524739583333333, -1.0, 0.11112196180555556
--O--X-XO, 0.1065625, 0.1065625, -1.0, 0.1065625, 0.12375, -1.0, 0.1065625, -1.0, -1.0
--OOXX-XO, 0.09625, 0.1375, -1.0, -1.0, -1.0, -1.0, 0.09625, -1.0, -1.0
X-----O--, -1.0, 0, 0, 0, 0, 0, -1.0, 0, 1
X-X---O-O, -1.0, 1, -1.0, 0, 0, 0, -1.0, 0, -1.0
XOXX--O-O, -1.0, -1.0, -1.0, -1.0, 0.11, 0.11, -1.0, 0.11, -1.0
XOXXO-OXO, -1.0, -1.0, -1.0, -1.0, -1.0, 0.11, -1.0, -1.0, -1.0
---X--O--, 0.11229166666666666, 0.11229166666666666, 0.11229166666666666, -1.0, 0.11229166666666666, 0.11229166666666666, -1.0, 0.11229166666666666, 0.09625
-O-X--O-X, 0.0825, -1.0, 0.116875, -1.0, 0.116875, 0.116875, -1.0, 0.116875, -1.0
XO-XO-O-X, -1.0, -1.0, 0.1375, -1.0, -1.0, 0.055, -1.0, 0.1375, -1.0
--O-X----, 0.10768144678186488, 0.10768144678186488, -1.0, 0.10768144678186488, -1.0, 0.11992179022894965, 0.10768144678186488, 0.11167097586172599, 0.10768144678186488
--O-XXO--, 0.10489746093749999, 0.10489746093749999, -1.0, 0.10489746093749999, -1.0, -1.0, -1.0, 0.12181640625, 0.1134912109375
--OOXXO-X, 0.103125, 0.12375, -1.0, -1.0, -1.0, -1.0, -1.0, 0.103125, -1.0
-XOOXXOOX, 0.1375, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
--O---XOX, 0.11, 0.11, -1.0, 0.11, 0.11, 0.11, -1.0, -1.0, -1.0
O-OX--XOX, -1.0, 0.11, -1.0, -1.0, 0.11, 0.11, -1.0, -1.0, -1.0
O-OXOXXOX, -1.0, 0.11, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
XX-O---O-, -1.0, -1.0, 0, -1.0, 0, 1, 0, -1.0, 0
XXOO---OX, -1.0, -1.0, -1.0, -1.0, 0.11, 0.11, 0.11, -1.0, -1.0
XXOOO-XOX, -1.0, -1.0, -1.0, -1.0, -1.0, 0.11, -1.0, -1.0, -1.0
-O-X-----, 0.1169704861111111, -1.0, 0.1169704861111111, -1.0, 0.1169704861111111, 0.08421875, 0.1169704861111111, 0.1169704861111111, 0.10092881944444444
OO-X----X, -1.0, -1.0, 0.115048828125, -1.0, 0.115048828125, 0.080673828125, 0.12417968750000001, 0.115048828125, -1.0
OO-X-XO-X, -1.0, -1.0, 0.1375, -1.0, 0.1375, -1.0, -1.0, 0.055, -1.0
X----OXO-, -1.0, 0, 0, 1, 0, -1.0, -1.0, -1.0, 0
X-O-OX---, -1.0, 0.131484375, -1.0, 0.06273437500000001, -1.0, -1.0, 0.131484375, 0.09281249999999999, 0.131484375
-O--X-XO-, 0.1048974609375, -1.0, 0.1048974609375, 0.1220849609375, -1.0, 0.11322265625, -1.0, -1.0, 0.1048974609375
-OOXX-XO-, 0.09625, -1.0, -1.0, -1.0, -1.0, 0.1375, -1.0, -1.0, 0.09625
--OOOX-XX, 0.1375, 0.055, -1.0, -1.0, -1.0, -1.0, 0.1375, -1.0, -1.0
